City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
139,Nanortalik,GL,2022-02-06 00:20:52,60.1432,-45.2371,8.71,62,76,13.6
140,Saint-Joseph,RE,2022-02-06 00:20:53,-21.3667,55.6167,77.38,79,100,15.7
141,Siguiri,GN,2022-02-06 00:20:53,11.6667,-9.5,73.22,14,12,2.66
142,Baoqing,CN,2022-02-06 00:20:54,46.3317,132.2111,-1.86,85,53,6.33
143,Bonavista,CA,2022-02-06 00:20:54,48.6499,-53.1147,43.12,98,100,12.39
144,Jardim,BR,2022-02-06 00:20:54,-21.4803,-56.1381,72.9,96,94,7.47
145,Sabang,ID,2022-02-06 00:20:55,5.8933,95.3214,81.45,74,97,12.39
146,Victoria,HK,2022-02-06 00:17:53,22.2855,114.1577,61.25,81,95,1.99
147,Touros,BR,2022-02-06 00:20:56,-5.1989,-35.4608,81.5,70,27,11.92
148,Narsaq,GL,2022-02-06 00:20:56,60.9167,-46.05,-0.18,70,63,5.7
149,Pentecoste,BR,2022-02-06 00:19:44,-3.7928,-39.2703,81.68,84,26,3.69
150,Bacolod,PH,2022-02-06 00:20:57,10.6667,122.95,79.77,72,86,14.36
151,Port-Gentil,GA,2022-02-06 00:20:57,-0.7193,8.7815,79.2,82,8,11.97
152,Amapa,BR,2022-02-06 00:20:58,1.0,-52.0,71.64,99,91,2.64
153,Komsomolskiy,UZ,2022-02-06 00:18:21,40.4272,71.7189,38.62,32,100,6.91
154,Erenhot,CN,2022-02-06 00:17:03,43.6475,111.9767,2.37,88,5,7.56
155,Kavieng,PG,2022-02-06 00:18:42,-2.5744,150.7967,83.64,73,86,7.43
156,Crato,BR,2022-02-06 00:20:59,-7.2342,-39.4094,78.51,83,20,3.44
157,Saint-Francois,FR,2022-02-06 00:17:56,46.4154,3.9054,35.42,92,52,4.61
158,Santa Helena,BR,2022-02-06 00:20:59,-2.2311,-45.3,73.51,98,94,2.64
159,Oxelosund,SE,2022-02-06 00:21:00,58.6706,17.1015,39.13,87,75,12.66
160,Kargil,IN,2022-02-06 00:21:00,34.5667,76.1,-4.58,94,100,0.54
161,Tautira,PF,2022-02-06 00:21:01,-17.7333,-149.15,86.02,74,34,19.98
162,Kabin Buri,TH,2022-02-06 00:21:01,13.9511,101.7177,73.81,66,49,5.64
163,Santa Rosa,PH,2022-02-06 00:21:02,14.3122,121.1114,81.1,69,91,16.71
164,Lompoc,US,2022-02-06 00:21:02,34.6391,-120.4579,73.71,53,0,13.8
165,Flin Flon,CA,2022-02-06 00:21:03,54.7682,-101.865,-2.36,65,100,4.61
166,Pimentel,PE,2022-02-06 00:21:03,-6.8367,-79.9342,70.47,82,22,14.63
167,Carnarvon,AU,2022-02-06 00:21:04,-24.8667,113.6333,80.67,78,100,13.8
168,Airai,TL,2022-02-06 00:21:04,-8.9266,125.4092,68.41,74,82,1.9
169,Dukat,RU,2022-02-06 00:21:05,62.55,155.55,-13.83,65,27,1.66
170,Tecoanapa,MX,2022-02-06 00:21:05,16.5167,-98.75,80.82,61,0,8.23
171,Hasaki,JP,2022-02-06 00:17:16,35.7333,140.8333,37.29,39,30,14.05
172,Anadyr,RU,2022-02-06 00:21:06,64.75,177.4833,-3.5,71,0,2.24
173,Podosinovets,RU,2022-02-06 00:21:07,60.2776,47.0659,10.33,96,98,4.85
174,Acapulco,MX,2022-02-06 00:21:07,16.8634,-99.8901,82.22,74,0,9.22
175,Chuy,UY,2022-02-06 00:21:08,-33.6971,-53.4616,66.36,90,55,10.16
176,Dongfeng,CN,2022-02-06 00:21:08,42.6403,125.5118,2.97,89,80,6.46
177,Hami,CN,2022-02-06 00:21:08,42.8,93.45,26.31,28,100,9.17
178,Guerrero Negro,MX,2022-02-06 00:17:33,27.9769,-114.0611,66.56,29,0,12.41
179,Leningradskiy,RU,2022-02-06 00:21:09,69.3833,178.4167,-21.21,96,24,3.47
180,Tuktoyaktuk,CA,2022-02-06 00:17:03,69.4541,-133.0374,-29.2,68,75,9.22
181,Balkanabat,TM,2022-02-06 00:21:10,39.5108,54.3671,39.18,75,91,14.03
182,Nome,US,2022-02-06 00:21:10,64.5011,-165.4064,-0.33,65,0,0.0
183,Tallahassee,US,2022-02-06 00:22:11,30.4383,-84.2807,48.04,66,75,4.61
184,Boksitogorsk,RU,2022-02-06 00:18:21,59.474,33.8485,18.61,95,100,8.59
185,Trogir,HR,2022-02-06 00:22:11,43.5125,16.2517,45.79,81,0,1.14
186,Los Andes,CL,2022-02-06 00:22:12,-32.8337,-70.5983,75.58,40,1,5.39
187,Iqaluit,CA,2022-02-06 00:22:12,63.7506,-68.5145,-27.67,62,40,4.61
188,Santa Cruz,BO,2022-02-06 00:22:13,-17.8,-63.1667,71.06,94,100,8.05
189,Laguna,US,2022-02-06 00:18:23,38.421,-121.4238,67.05,44,0,3.0
190,Cherskiy,RU,2022-02-06 00:22:13,68.75,161.3,-30.57,98,21,1.25
191,Noumea,NC,2022-02-06 00:22:14,-22.2763,166.4572,84.18,76,24,10.07
192,Oktyabrskiy,RU,2022-02-06 00:22:14,54.4815,53.471,18.5,99,99,1.99
193,Bambous Virieux,MU,2022-02-06 00:22:15,-20.3428,57.7575,79.21,89,40,11.5
194,Russell,US,2022-02-06 00:22:15,32.3502,-85.1999,44.2,64,0,5.44
195,Banjar,ID,2022-02-06 00:22:16,-8.19,114.9675,84.06,83,59,1.5
196,Nyurba,RU,2022-02-06 00:20:45,63.2842,118.3319,-24.14,100,90,2.19
197,Magadan,RU,2022-02-06 00:22:17,59.5667,150.8,2.53,66,49,11.05
198,Grand Gaube,MU,2022-02-06 00:22:17,-20.0064,57.6608,79.38,76,100,5.99
199,Tarko-Sale,RU,2022-02-06 00:22:17,64.9225,77.785,-18.49,100,97,4.09
200,Tiksi,RU,2022-02-06 00:20:45,71.6872,128.8694,-22.04,98,97,6.46
